"";"Versie";"Habitatsubtype";"Criterium";"Indicator";"Voorwaarde";"SoortengroepID";"SoortensubgroepID";"Omschrijving";"WetNaam";"NedNaam";"NBNTaxonVersionKey";"Taxontype";"WetNaamKort"
"3960";"Versie 3";"2110";"Vegetatie";"sleutelsoorten";"bedekking vloedmerkvegetatie";1656;NA;NA;"Honckenya peploides (L.) Ehrh.";"Zeepostelein";"INBSYS0000014020";NA;"Honckenya peploides"
"3961";"Versie 3";"2110";"Vegetatie";"sleutelsoorten";"bedekking vloedmerkvegetatie";1656;NA;NA;"Salsola kali L. subsp. kali";"Stekend loogkruid";NA;NA;"Salsola kali"
"3962";"Versie 3";"2110";"Vegetatie";"sleutelsoorten";"bedekking vloedmerkvegetatie";1656;NA;NA;"Atriplex glabriuscula Edmondst.";"Kustmelde";"INBSYS0000010395";NA;"Atriplex glabriuscula"
"3963";"Versie 3";"2110";"Vegetatie";"sleutelsoorten";"bedekking vloedmerkvegetatie";1656;NA;NA;"Cakile maritima Scop.";"Zeeraket";"INBSYS0000013892";NA;"Cakile maritima"
"3964";"Versie 3";"2110";"Vegetatie";"sleutelsoorten";"bedekking vloedmerkvegetatie";1656;NA;NA;"Beta vulgaris L. subsp. maritima (L.) Arcang.";"Strandbiet";NA;NA;"Beta vulgaris"
"3965";"Versie 3";"2110";"Vegetatie";"sleutelsoorten";"bedekking Biestarwegras";1839;NA;NA;"Elymus farctus (Viv.) Runemark ex Melderis";"Biestarwegras";"INBSYS0000016922";NA;"Elymus farctus"
"3966";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van het binnenduin";"aanwezigheid helm";1863;NA;NA;"Festuca juncifolia St-Amans";"Duinzwenkgras";"INBSYS0000009722";NA;"Festuca juncifolia"
"3967";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van het binnenduin";"aanwezigheid helm";1863;NA;NA;"Ammophila arenaria (L.) Link";"Helm";"INBSYS0000013775";NA;"Ammophila arenaria"
"3968";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van het binnenduin";"aanwezigheid helm";1863;NA;NA;"Cerastium diffusum Pers.";"Scheve hoornbloem";"INBSYS0000014007";NA;"Cerastium diffusum"
"3969";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van het binnenduin";"aantal & bedekking";1863;NA;NA;"Festuca juncifolia St-Amans";"Duinzwenkgras";"INBSYS0000009722";NA;"Festuca juncifolia"
"3970";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van het binnenduin";"aantal & bedekking";1863;NA;NA;"Ammophila arenaria (L.) Link";"Helm";"INBSYS0000013775";NA;"Ammophila arenaria"
"3971";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van het binnenduin";"aantal & bedekking";1863;NA;NA;"Cerastium diffusum Pers.";"Scheve hoornbloem";"INBSYS0000014007";NA;"Cerastium diffusum"
"3972";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Euphorbia paralias L.";"Zeewolfsmelk";"INBSYS0000014371";NA;"Euphorbia paralias"
"3973";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Festuca juncifolia St-Amans";"Duinzwenkgras";"INBSYS0000009722";NA;"Festuca juncifolia"
"3974";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Calystegia soldanella (L.) R. Brown";"Zeewinde";"INBSYS0000010259";NA;"Calystegia soldanella"
"3975";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Ammophila arenaria (L.) Link";"Helm";"INBSYS0000013775";NA;"Ammophila arenaria"
"3976";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Leymus arenarius (L.) Hochst.";"Zandhaver";"INBSYS0000013762";NA;"Leymus arenarius"
"3977";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Cerastium diffusum Pers.";"Scheve hoornbloem";"INBSYS0000014007";NA;"Cerastium diffusum"
"3978";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aanwezigheid helm";1710;NA;NA;"Eryngium maritimum L.";"Blauwe zeedistel";"INBSYS0000014309";NA;"Eryngium maritimum"
"3979";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Euphorbia paralias L.";"Zeewolfsmelk";"INBSYS0000014371";NA;"Euphorbia paralias"
"3980";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Festuca juncifolia St-Amans";"Duinzwenkgras";"INBSYS0000009722";NA;"Festuca juncifolia"
"3981";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Calystegia soldanella (L.) R. Brown";"Zeewinde";"INBSYS0000010259";NA;"Calystegia soldanella"
"3982";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Ammophila arenaria (L.) Link";"Helm";"INBSYS0000013775";NA;"Ammophila arenaria"
"3983";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Leymus arenarius (L.) Hochst.";"Zandhaver";"INBSYS0000013762";NA;"Leymus arenarius"
"3984";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Cerastium diffusum Pers.";"Scheve hoornbloem";"INBSYS0000014007";NA;"Cerastium diffusum"
"3985";"Versie 3";"2120_helmduin";"Vegetatie";"sleutelsoorten van de zeereep";"aantal en bedekking";1710;NA;NA;"Eryngium maritimum L.";"Blauwe zeedistel";"INBSYS0000014309";NA;"Eryngium maritimum"
"3986";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Cladina portentosa (Dufour) Follmann";NA;"INBSYS0000057215";NA;"Cladina portentosa"
"3987";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Polytrichum juniperinum Hedw.";"Echt zandhaarmos";NA;NA;"Polytrichum juniperinum"
"3988";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Vulpia bromoides (L.) S.F. Gray";"Eekhoorngras";"INBSYS0000008192";NA;"Vulpia bromoides"
"3989";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Bromus thominei Hardouin";"Duindravik";"INBSYS0000015975";NA;"Bromus thominei"
"3990";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Potentilla anglica Laichard.";"Kruipganzerik";"INBSYS0000017106";NA;"Potentilla anglica"
"3991";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Viola curtisii E. Forster";"Duinviooltje";"INBSYS0000008200";NA;"Viola curtisii"
"3992";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Teesdalia nudicaulis (L.) R. Brown";"Klein tasjeskruid";"INBSYS0000008362";NA;"Teesdalia nudicaulis"
"3993";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Danthonia decumbens (L.) DC.";"Tandjesgras";"INBSYS0000013717";NA;"Danthonia decumbens"
"3994";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Cladonia foliacea (Hudson) Willd.";NA;NA;NA;"Cladonia foliacea"
"3995";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Rumex acetosella L.";"Schapenzuring";"INBSYS0000014385";NA;"Rumex acetosella"
"3996";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Jasione montana L.";"Zandblauwtje";"INBSYS0000014645";NA;"Jasione montana"
"3997";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Scleranthus perennis L.";"Overblijvende hardbloem";"INBSYS0000015215";NA;"Scleranthus perennis"
"3998";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Dicranum scoparium Hedw.";"Gewoon gaffeltandmos";NA;NA;"Dicranum scoparium"
"3999";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Cetraria aculeata (Schreber) Fr.";NA;NA;NA;"Cetraria aculeata"
"4000";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Ornithopus perpusillus L.";"Klein vogelpootje";"INBSYS0000014152";NA;"Ornithopus perpusillus"
"4001";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Festuca filiformis Pourr.";"Fijn schapengras";"INBSYS0000016950";NA;"Festuca filiformis"
"4002";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Racomitrium canescens (Hedw.) Brid.";"Zandbisschopsmuts";NA;NA;"Racomitrium canescens"
"4003";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Polytrichum piliferum Schreb. ex Hedw.";"Ruig haarmos";NA;NA;"Polytrichum piliferum"
"4004";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Cladina arbuscula (Wallr.) Hale & W.L. Culb.";NA;NA;NA;"Cladina arbuscula"
"4005";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Corynephorus canescens (L.) Beauv.";"Buntgras";"INBSYS0000010023";NA;"Corynephorus canescens"
"4006";"Versie 3";"2130_had";"Vegetatie";"sleutelsoorten";"aantal";1650;NA;NA;"Potentilla argentea L.";"Viltganzerik";"INBSYS0000014196";NA;"Potentilla argentea"
"4007";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Cladina portentosa (Dufour) Follmann";NA;"INBSYS0000057215";NA;"Cladina portentosa"
"4008";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Polytrichum juniperinum Hedw.";"Echt zandhaarmos";NA;NA;"Polytrichum juniperinum"
"4009";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Vulpia bromoides (L.) S.F. Gray";"Eekhoorngras";"INBSYS0000008192";NA;"Vulpia bromoides"
"4010";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Bromus thominei Hardouin";"Duindravik";"INBSYS0000015975";NA;"Bromus thominei"
"4011";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Potentilla anglica Laichard.";"Kruipganzerik";"INBSYS0000017106";NA;"Potentilla anglica"
"4012";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Viola curtisii E. Forster";"Duinviooltje";"INBSYS0000008200";NA;"Viola curtisii"
"4013";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Teesdalia nudicaulis (L.) R. Brown";"Klein tasjeskruid";"INBSYS0000008362";NA;"Teesdalia nudicaulis"
"4014";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Danthonia decumbens (L.) DC.";"Tandjesgras";"INBSYS0000013717";NA;"Danthonia decumbens"
"4015";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Cladonia foliacea (Hudson) Willd.";NA;NA;NA;"Cladonia foliacea"
"4016";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Rumex acetosella L.";"Schapenzuring";"INBSYS0000014385";NA;"Rumex acetosella"
"4017";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Jasione montana L.";"Zandblauwtje";"INBSYS0000014645";NA;"Jasione montana"
"4018";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Scleranthus perennis L.";"Overblijvende hardbloem";"INBSYS0000015215";NA;"Scleranthus perennis"
"4019";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Dicranum scoparium Hedw.";"Gewoon gaffeltandmos";NA;NA;"Dicranum scoparium"
"4020";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Cetraria aculeata (Schreber) Fr.";NA;NA;NA;"Cetraria aculeata"
"4021";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Ornithopus perpusillus L.";"Klein vogelpootje";"INBSYS0000014152";NA;"Ornithopus perpusillus"
"4022";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Festuca filiformis Pourr.";"Fijn schapengras";"INBSYS0000016950";NA;"Festuca filiformis"
"4023";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Racomitrium canescens (Hedw.) Brid.";"Zandbisschopsmuts";NA;NA;"Racomitrium canescens"
"4024";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Polytrichum piliferum Schreb. ex Hedw.";"Ruig haarmos";NA;NA;"Polytrichum piliferum"
"4025";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Cladina arbuscula (Wallr.) Hale & W.L. Culb.";NA;NA;NA;"Cladina arbuscula"
"4026";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Corynephorus canescens (L.) Beauv.";"Buntgras";"INBSYS0000010023";NA;"Corynephorus canescens"
"4027";"Versie 3";"2130_had";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1650;NA;NA;"Potentilla argentea L.";"Viltganzerik";"INBSYS0000014196";NA;"Potentilla argentea"
"4028";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Hypnum lacunosum (Brid.) Hoffm. ex Brid.";"Groot klauwtjesmos";NA;NA;"Hypnum lacunosum"
"4029";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Cladonia rangiformis Hoffm.";NA;"INBSYS0000057699";NA;"Cladonia rangiformis"
"4030";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Tortella flavovirens (Bruch) Broth.";"Duinkronkelbladmos";NA;NA;"Tortella flavovirens"
"4031";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Syntrichia ruraliformis (Besch.) Cardot";"Groot duinsterretje";NA;NA;"Syntrichia ruraliformis"
"4032";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Vicia lathyroides L.";"Lathyruswikke";"INBSYS0000014167";NA;"Vicia lathyroides"
"4033";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Phleum arenarium L.";"Zanddoddengras";"INBSYS0000013787";NA;"Phleum arenarium"
"4034";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Viola curtisii E. Forster";"Duinviooltje";"INBSYS0000008200";NA;"Viola curtisii"
"4035";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Trifolium scabrum L.";"Ruwe klaver";"INBSYS0000014130";NA;"Trifolium scabrum"
"4036";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Ceratodon purpureus (Hedw.) Brid.";"Gewoon purpersteeltje";NA;NA;"Ceratodon purpureus"
"4037";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Myosotis ramosissima Rochel ex Schult.";"Ruw vergeet-mij-nietje";"INBSYS0000009230";NA;"Myosotis ramosissima"
"4038";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Cerastium semidecandrum L.";"Zandhoornbloem";"INBSYS0000014008";NA;"Cerastium semidecandrum"
"4039";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Ononis repens L.";"Kruipend stalkruid";"INBSYS0000014117";NA;"Ononis repens"
"4040";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Asparagus officinalis L.";"Asperge";"INBSYS0000013586";NA;"Asparagus officinalis"
"4041";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Bromus thominei Hardouin";"Duindravik";"INBSYS0000015975";NA;"Bromus thominei"
"4042";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Koeleria albescens DC.";"Duinfakkelgras";"INBSYS0000009448";NA;"Koeleria albescens"
"4043";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Erodium lebelii Jord.";"Kleverige reigersbek";"INBSYS0000016937";NA;"Erodium lebelii"
"4044";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Brachythecium albicans (Hedw.) Schimp.";"Bleek dikkopmos";NA;NA;"Brachythecium albicans"
"4045";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Vulpia ciliata Dum.";"Duinlangbaardgras en gewimperd langbaardgras";"INBSYS0000008186";NA;"Vulpia ciliata"
"4046";"Versie 3";"2130_hd";"Vegetatie";"bedekking sleutelsoorten";"totale bedekking";1511;NA;NA;"Silene conica L.";"Kegelsilene";"INBSYS0000013983";NA;"Silene conica"
"4047";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Hypnum lacunosum (Brid.) Hoffm. ex Brid.";"Groot klauwtjesmos";NA;NA;"Hypnum lacunosum"
"4048";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Cladonia rangiformis Hoffm.";NA;"INBSYS0000057699";NA;"Cladonia rangiformis"
"4049";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Tortella flavovirens (Bruch) Broth.";"Duinkronkelbladmos";NA;NA;"Tortella flavovirens"
"4050";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Syntrichia ruraliformis (Besch.) Cardot";"Groot duinsterretje";NA;NA;"Syntrichia ruraliformis"
"4051";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Vicia lathyroides L.";"Lathyruswikke";"INBSYS0000014167";NA;"Vicia lathyroides"
"4052";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Phleum arenarium L.";"Zanddoddengras";"INBSYS0000013787";NA;"Phleum arenarium"
"4053";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Viola curtisii E. Forster";"Duinviooltje";"INBSYS0000008200";NA;"Viola curtisii"
"4054";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Trifolium scabrum L.";"Ruwe klaver";"INBSYS0000014130";NA;"Trifolium scabrum"
"4055";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Ceratodon purpureus (Hedw.) Brid.";"Gewoon purpersteeltje";NA;NA;"Ceratodon purpureus"
"4056";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Myosotis ramosissima Rochel ex Schult.";"Ruw vergeet-mij-nietje";"INBSYS0000009230";NA;"Myosotis ramosissima"
"4057";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Cerastium semidecandrum L.";"Zandhoornbloem";"INBSYS0000014008";NA;"Cerastium semidecandrum"
"4058";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Ononis repens L.";"Kruipend stalkruid";"INBSYS0000014117";NA;"Ononis repens"
"4059";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Asparagus officinalis L.";"Asperge";"INBSYS0000013586";NA;"Asparagus officinalis"
"4060";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Bromus thominei Hardouin";"Duindravik";"INBSYS0000015975";NA;"Bromus thominei"
"4061";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Koeleria albescens DC.";"Duinfakkelgras";"INBSYS0000009448";NA;"Koeleria albescens"
"4062";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Erodium lebelii Jord.";"Kleverige reigersbek";"INBSYS0000016937";NA;"Erodium lebelii"
"4063";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Brachythecium albicans (Hedw.) Schimp.";"Bleek dikkopmos";NA;NA;"Brachythecium albicans"
"4064";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Vulpia ciliata Dum.";"Duinlangbaardgras en gewimperd langbaardgras";"INBSYS0000008186";NA;"Vulpia ciliata"
"4065";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pioniersduingrasland";"aantal";1511;NA;NA;"Silene conica L.";"Kegelsilene";"INBSYS0000013983";NA;"Silene conica"
"4066";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Bromus thominei Hardouin";"Duindravik";"INBSYS0000015975";NA;"Bromus thominei"
"4067";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Potentilla neumanniana Reichenb.";"Voorjaarsganzerik";"INBSYS0000008901";NA;"Potentilla neumanniana"
"4068";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Avenula pubescens (Huds.) Dum.";"Zachte haver";"INBSYS0000010375";NA;"Avenula pubescens"
"4069";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Climacium dendroides (Hedw.) Web. & Mohr";"Boompjesmos";NA;NA;"Climacium dendroides"
"4070";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Thymus pulegioides L.";"Grote tijm";"INBSYS0000014585";NA;"Thymus pulegioides"
"4071";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Trifolium striatum L.";"Gestreepte klaver";"INBSYS0000014129";NA;"Trifolium striatum"
"4072";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Asperula cynanchica L.";"Kalkbedstro";"INBSYS0000015058";NA;"Asperula cynanchica"
"4073";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Orobanche caryophyllacea Smith";"Walstrobremraap";"INBSYS0000014566";NA;"Orobanche caryophyllacea"
"4074";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Thesium humifusum DC.";"Liggend bergvlas";"INBSYS0000014300";NA;"Thesium humifusum"
"4075";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Trifolium scabrum L.";"Ruwe klaver";"INBSYS0000014130";NA;"Trifolium scabrum"
"4076";"Versie 3";"2130_hd";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"aantal";1678;NA;NA;"Galium verum L.";"Geel walstro";"INBSYS0000014655";NA;"Galium verum"
