"Scenario";"Meting";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017010617191621";736949;1330;"1330_hpr";"Versie 3";"Structuur";"microreliëf";"zb";"bedekking microrelief";"100";">=";"T";TRUE;952;"952";"Binnen";"Atlantic";65;5,18125;3,3678125
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010617191621";736949;1330;"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";"zb";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"0";"<=";"34,4300032";TRUE;770;"770 <= 2364";"Binnen";"Atlantic";65;5,18125;3,3678125
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010617191621";736949;1330;"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";"zb";"bedekking";"Afwezig";"<=";"T";TRUE;659;"659";"Binnen";"Atlantic";65;5,18125;3,3678125
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017010617095027";736949;1330;"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"5";">=";"2";TRUE;305;"305";"Binnen";"Atlantic";65;5,18125;3,3678125
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten excl. pijpenstrootje";"2,98";">=";"10";FALSE;1186;"1186";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"31,00096";"<=";"30";FALSE;728;"728";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";"b";"bedekking lage schijngrassen";"0";">";"30";FALSE;949;"949";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022410260914";742450;6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"5";FALSE;309;"309";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1225;"1225";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1353;"1353";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";"zb";"bedekking verdroging";"36,64";"<=";"30";FALSE;1471;"1471";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"0";"<";"70";TRUE;1549;"1549";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1588;"1588";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"7,93";"<=";"30";TRUE;1699;"1699";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";"zb";"bedekking verzuring";"0";"<=";"30";TRUE;1824;"1824";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"3,9502";">=";"10";FALSE;1140;"1140";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"31,00096";"<=";"10";FALSE;742;"742";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";"b";"bedekking schijngrassen";"0";">=";"10";FALSE;1083;"1083";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022410260914";742450;6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"3";">=";"5";FALSE;308;"308";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1227;"1227";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1354;"1354";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"36,64";"<=";"30";FALSE;1480;"1480";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"10,9";"<=";"50";TRUE;1501;"1501";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1582;"1582";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"1,99";"<=";"30";TRUE;1592;"1592";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"10,673686";"<=";"10";FALSE;1648;"1648";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022410371769";742450;6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";"zb";"bedekking verzuring";"0";"<=";"30";TRUE;1825;"1825";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"58,03091992576";">=";"10";TRUE;1162;"1162";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";"b";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;800;"800";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";"b";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;264;"264";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012711292443";743982;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"10";">=";"4";TRUE;292;"292";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1268;"1268";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1355;"1355";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"20";"<";"70";TRUE;1486;"1486";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1720;"1720";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"0";"<=";"30";TRUE;1808;"1808";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"63,0672095346688";">=";"10";TRUE;1158;"1158";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"0";"<=";"10";TRUE;726;"726";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012711292443";743982;6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"11";">=";"4";TRUE;290;"290";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1270;"1270";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1345;"1345";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1461;"1461";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"0";"<=";"30";TRUE;1476;"1476";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"20";"<=";"50";TRUE;1483;"1483";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1580;"1580";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1593;"1593";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1650;"1650";"Binnen";"Atlantic";100;5,635;5,635
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"4,96000000000001";">=";"10";FALSE;1136;"1136";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012312301685";745170;6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;338;"338";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1265;"1265";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1401;"1401";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"10";TRUE;1718;"1718";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"23,968";"<=";"30";TRUE;1815;"1815";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"12,496672";">=";"10";TRUE;1164;"1164";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"20";"<=";"10";FALSE;723;"723";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012312301685";745170;6230;"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"8";">=";"4";TRUE;340;"340";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1272;"1272";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1388;"1388";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1469;"1469";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"6,85129600000001";"<=";"50";TRUE;1505;"1505";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1577;"1577";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"1";"<=";"10";TRUE;1654;"1654";"Binnen";"Atlantic";50;9,30666666666667;4,65333333333333
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"2,98";">=";"10";FALSE;1162;"1162";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";"b";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;800;"800";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";"b";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;264;"264";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021414444810";753630;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;292;"292";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1268;"1268";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1355;"1355";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"1";"<";"70";TRUE;1486;"1486";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1720;"1720";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"0";"<=";"30";TRUE;1808;"1808";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"19,7968";">=";"10";TRUE;1158;"1158";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"0";"<=";"10";TRUE;726;"726";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021414444810";753630;6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"5";">=";"4";TRUE;290;"290";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1270;"1270";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1345;"1345";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1461;"1461";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"0";"<=";"30";TRUE;1476;"1476";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"1";"<=";"50";TRUE;1483;"1483";"Binnen";"Atlantic";90;5,635;5,0715
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"30";"<=";"30";TRUE;1580;"1580";"Binnen";"Atlantic";90;5,635;5,0715
